id_atendimento,id_cliente,id_funcionario,unidade,servico,valor,data,forma_pagamento
388,645,33,Asa Norte,Sobrancelha,21.05,2025-07-11,Cartão
389,1160,5,Asa Norte,Corte,60.54,2025-03-25,Dinheiro
390,1933,3,Asa Norte,Hidratação,96.86,2026-01-02,Cartão
391,1336,39,Asa Norte,Barba,33.99,2024-08-03,Cartão
392,2506,37,Asa Norte,Hidratação,67.68,2024-07-13,Cartão
393,1977,27,Asa Sul,Hidratação,103.14,2026-05-07,Cartão
394,1772,8,Asa Sul,Barba,36.84,2025-08-12,Dinheiro
395,2624,22,Asa Norte,Hidratação,102.54,2026-03-23,Pix
396,524,31,Taguatinga,Sobrancelha,24.48,2024-10-12,Pix
397,899,27,Taguatinga,Sobrancelha,29.23,2025-03-17,Dinheiro
398,1013,35,Taguatinga,Sobrancelha,24.88,2025-06-01,Cartão
399,733,3,Ceilândia,Hidratação,83.87,2024-12-04,Pix
400,1575,30,Taguatinga,Barba,30.08,2024-10-19,Cartão
401,373,15,Taguatinga,Pigmentação,66.59,2026-01-12,Dinheiro
402,1812,28,Taguatinga,Pigmentação,63.87,2024-07-03,Cartão
403,2872,19,Taguatinga,Pigmentação,61.63,2025-03-06,Pix
404,786,9,Ceilândia,Hidratação,102.31,2024-12-12,Pix
405,1197,21,Ceilândia,Corte,45.28,2025-07-02,Dinheiro
406,2068,25,Asa Norte,Sobrancelha,28.81,2025-02-10,Dinheiro
407,2969,19,Taguatinga,Hidratação,93.9,2024-11-02,Pix
408,287,35,Asa Norte,Corte,65.73,2024-10-25,Pix
409,622,1,Asa Sul,Corte,41.31,2024-10-28,Dinheiro
410,176,40,Asa Sul,Sobrancelha,33.56,2025-01-06,Dinheiro
411,132,27,Asa Sul,Barba,28.26,2024-06-20,Cartão
412,1017,17,Asa Norte,Corte,45.98,2024-07-04,Cartão
413,1871,9,Asa Norte,Corte,43.99,2025-03-05,Cartão
414,1552,25,Asa Norte,Corte,45.65,2026-05-02,Cartão
415,1055,36,Taguatinga,Pigmentação,60.28,2024-10-29,Dinheiro
416,2573,35,Asa Norte,Barba,27.68,2026-01-12,Cartão
417,1049,9,Taguatinga,Hidratação,90.76,2024-09-11,Cartão
418,2357,10,Asa Norte,Hidratação,86.56,2025-04-13,Cartão
419,1721,26,Ceilândia,Sobrancelha,26.53,2025-03-30,Dinheiro
420,119,13,Asa Norte,Sobrancelha,34.59,2025-11-01,Cartão
421,2280,35,Asa Sul,Hidratação,69.15,2025-04-29,Dinheiro
422,1591,19,Asa Norte,Corte,60.81,2025-03-02,Dinheiro
423,950,34,Asa Norte,Hidratação,88.45,2024-07-26,Pix
424,311,5,Asa Sul,Hidratação,66.56,2026-04-27,Pix
425,1149,8,Asa Norte,Corte,46.41,2025-01-13,Cartão
426,2607,35,Asa Sul,Sobrancelha,20.03,2025-10-22,Dinheiro
427,356,24,Asa Sul,Sobrancelha,33.48,2025-03-05,Dinheiro
428,2392,12,Taguatinga,Barba,32.08,2025-10-25,Dinheiro
429,1216,18,Asa Norte,Barba,38.5,2024-07-06,Cartão
430,470,34,Taguatinga,Pigmentação,86.22,2025-02-23,Dinheiro
431,2445,31,Asa Norte,Barba,28.16,2026-03-23,Pix
432,1114,21,Taguatinga,Pigmentação,50.82,2024-09-06,Dinheiro
433,2777,33,Ceilândia,Barba,29.91,2025-05-29,Dinheiro
434,2930,15,Ceilândia,Hidratação,94.61,2024-06-29,Cartão
435,2431,24,Taguatinga,Corte,45.71,2025-09-29,Pix
436,2547,1,Asa Sul,Hidratação,104.92,2025-09-13,Dinheiro
437,2100,23,Ceilândia,Hidratação,81.94,2026-04-09,Pix
438,2821,28,Asa Sul,Corte,42.7,2025-06-23,Cartão
439,1887,15,Ceilândia,Pigmentação,50.02,2024-08-13,Cartão
440,73,38,Asa Sul,Pigmentação,85.59,2025-03-27,Dinheiro
441,2646,29,Taguatinga,Hidratação,107.1,2025-11-17,Dinheiro
442,2594,35,Ceilândia,Barba,30.68,2025-07-24,Cartão
443,1605,1,Taguatinga,Sobrancelha,32.75,2024-07-08,Dinheiro
444,826,22,Ceilândia,Pigmentação,82.5,2024-07-06,Pix
445,2952,30,Asa Norte,Pigmentação,76.47,2025-05-14,Cartão
446,1310,39,Asa Norte,Sobrancelha,30.46,2024-11-05,Pix
447,653,32,Asa Norte,Barba,32.4,2025-12-29,Pix
448,1641,36,Asa Norte,Pigmentação,73.54,2024-11-10,Dinheiro
449,621,24,Asa Norte,Hidratação,111.65,2024-07-28,Cartão
450,638,32,Asa Sul,Pigmentação,,2024-10-14,Cartão
451,1323,9,Asa Sul,Pigmentação,69.24,2024-08-05,Dinheiro
452,356,32,Taguatinga,Hidratação,92.39,2025-12-30,Cartão
453,757,24,Taguatinga,Pigmentação,50.69,2025-01-16,Pix
454,1527,32,Asa Norte,Corte,50.95,2025-03-05,Cartão
455,2156,30,Asa Norte,Corte,56.94,2024-10-25,Dinheiro
456,1584,14,Taguatinga,Pigmentação,62.99,2024-11-03,Dinheiro
457,155,13,Asa Sul,Pigmentação,85.06,2024-11-16,Cartão
458,1941,3,Ceilândia,Hidratação,112.74,2026-03-23,Dinheiro
459,2209,40,Asa Sul,Pigmentação,86.17,2026-04-15,Cartão
460,387,37,Asa Sul,Pigmentação,58.62,2026-04-28,Cartão
461,2158,27,Asa Norte,Hidratação,85.03,2025-06-10,Dinheiro
462,747,4,Asa Sul,Hidratação,116.36,2025-04-17,Cartão
463,777,32,Asa Norte,Pigmentação,71.2,2024-05-25,Pix
464,1932,26,Asa Norte,Pigmentação,69.42,2024-08-27,Pix
465,2545,8,Taguatinga,Hidratação,112.65,2025-05-06,Cartão
466,2505,40,Ceilândia,Hidratação,95.59,2025-05-23,Pix
467,2890,19,Taguatinga,Hidratação,80.87,2026-04-30,Dinheiro
468,529,1,Asa Sul,Corte,65.65,2024-08-01,Cartão
469,482,21,Asa Sul,Hidratação,93.59,2024-09-24,Pix
470,1791,5,Ceilândia,Sobrancelha,33.22,2025-12-31,Cartão
471,1622,39,Taguatinga,Pigmentação,77.76,2025-09-24,Dinheiro
472,1830,34,Taguatinga,Sobrancelha,32.07,2024-07-05,Cartão
473,591,26,Asa Norte,Pigmentação,87.9,2026-03-02,Dinheiro
474,2725,3,Asa Norte,Hidratação,82.47,2026-03-29,Dinheiro
475,880,5,Asa Sul,Pigmentação,53.87,2025-04-18,Cartão
476,2299,32,Taguatinga,Hidratação,101.95,2026-03-01,Dinheiro
477,2846,16,Taguatinga,Hidratação,112.06,2025-06-27,Cartão
478,2382,30,Taguatinga,Sobrancelha,30.63,2025-11-19,Pix
479,1751,37,Taguatinga,Sobrancelha,33.25,2024-07-24,Cartão
480,2955,34,Ceilândia,Hidratação,87.85,2024-08-09,Pix
481,233,22,Taguatinga,Hidratação,75.42,2025-12-07,Pix
482,1763,27,Asa Sul,Sobrancelha,25.35,2025-04-11,Cartão
483,687,25,Ceilândia,Corte,56.36,2025-05-20,Cartão
484,1399,36,Taguatinga,Pigmentação,57.46,2025-01-23,Pix
485,1289,15,Ceilândia,Sobrancelha,28.06,2026-05-03,Pix
486,1651,11,Taguatinga,Corte,41.57,2026-03-12,Dinheiro
487,2952,35,Taguatinga,Pigmentação,78.08,2025-11-20,Cartão
488,215,27,Ceilândia,Corte,63.46,2024-06-01,Pix
489,208,19,Taguatinga,Barba,31.74,2024-08-05,Dinheiro
490,2636,7,Asa Sul,Barba,26.95,2025-12-11,Pix
491,2399,7,Taguatinga,Pigmentação,65.62,2025-07-05,Pix
492,2979,17,Taguatinga,Barba,31.61,2024-06-11,Dinheiro
493,1039,3,Taguatinga,Pigmentação,66.11,2025-03-07,Cartão
494,1289,5,Asa Norte,Corte,53.27,2025-11-30,Pix
495,533,11,Asa Sul,Barba,34.37,2025-09-19,Cartão
496,767,17,Asa Sul,Pigmentação,69.75,2026-04-10,Cartão
497,2966,36,Asa Sul,Barba,38.64,2025-06-04,Cartão
498,2362,24,Ceilândia,Barba,29.43,2024-11-16,Pix
499,2772,23,Taguatinga,Sobrancelha,34.79,2024-09-24,Dinheiro
500,2184,18,Ceilândia,Barba,31.11,2025-05-06,Dinheiro
501,2495,31,Asa Norte,Hidratação,76.92,2025-03-16,Cartão
502,1395,9,Taguatinga,Sobrancelha,20.03,2024-05-31,Cartão
503,307,32,Asa Norte,Pigmentação,84.36,2024-11-08,Dinheiro
504,70,39,Ceilândia,Barba,35.23,2025-01-06,Dinheiro
505,1742,5,Asa Sul,Pigmentação,63.69,2024-10-18,Cartão
506,769,36,Ceilândia,Sobrancelha,26.01,2024-07-04,Pix
507,2907,26,Ceilândia,Sobrancelha,29.95,2024-05-14,Dinheiro
508,1157,23,Ceilândia,Hidratação,63.82,2024-10-27,Pix
509,403,21,Asa Norte,Corte,52.96,2024-05-13,Cartão
510,2821,31,Asa Norte,Corte,61.07,2025-04-23,Pix
511,383,32,Taguatinga,Hidratação,65.52,2025-08-28,Pix
512,2717,13,Ceilândia,Barba,40.49,2025-01-26,Cartão
513,1357,34,Ceilândia,Corte,66.66,2025-02-13,Cartão
514,2949,26,Ceilândia,Corte,65.37,2025-02-02,Pix
515,1727,26,Ceilândia,Sobrancelha,29.69,2025-01-15,Cartão
516,1343,31,Asa Sul,Pigmentação,55.21,2025-03-14,Cartão
517,323,3,Taguatinga,Sobrancelha,31.65,2025-12-11,Dinheiro
518,457,1,Asa Norte,Corte,63.3,2025-02-25,Dinheiro
519,2813,9,Asa Sul,Hidratação,102.17,2025-12-01,Pix
520,356,30,Ceilândia,Sobrancelha,23.99,2025-08-22,Cartão
521,2019,22,Asa Sul,Corte,58.03,2025-06-09,Dinheiro
522,1216,4,Asa Sul,Sobrancelha,30.83,2025-01-17,Pix
523,1646,10,Taguatinga,Hidratação,71.33,2024-09-25,Dinheiro
524,1799,35,Asa Sul,Corte,62.72,2025-02-08,Dinheiro
525,2080,28,Asa Sul,Barba,25.91,2025-07-04,Dinheiro
526,2886,23,Taguatinga,Sobrancelha,,2025-05-10,Cartão
527,1585,20,Asa Sul,Pigmentação,67.02,2025-04-01,Dinheiro
528,2293,23,Ceilândia,Sobrancelha,21.05,2025-03-10,Cartão
529,593,31,Taguatinga,Sobrancelha,34.28,2024-07-24,Dinheiro
530,1701,6,Asa Norte,Sobrancelha,28.73,2026-01-07,Cartão
531,1898,28,Asa Norte,Barba,37.29,2026-03-04,Dinheiro
532,2712,19,Ceilândia,Barba,39.96,2025-04-11,Cartão
533,465,40,Asa Sul,Hidratação,88.17,2026-01-05,Dinheiro
534,564,4,Asa Norte,Pigmentação,66.73,2026-03-06,Dinheiro
535,633,15,Asa Sul,Pigmentação,57.3,2024-07-21,Cartão
536,14,13,Ceilândia,Sobrancelha,33.1,2024-12-09,Pix
537,2605,31,Asa Norte,Pigmentação,57.97,2025-01-18,Pix
538,1425,21,Asa Norte,Barba,38.5,2024-10-14,Pix
539,561,39,Asa Norte,Pigmentação,52.45,2025-04-12,Cartão
540,931,10,Asa Sul,Hidratação,69.59,2024-09-02,Cartão
541,182,20,Taguatinga,Barba,32.76,2025-06-09,Cartão
542,1371,1,Taguatinga,Hidratação,77.86,2025-01-24,Cartão
543,483,17,Asa Norte,Sobrancelha,32.61,2024-12-18,Pix
544,2434,20,Asa Norte,Barba,30.7,2026-02-19,Dinheiro
545,1020,8,Taguatinga,Sobrancelha,21.8,2024-07-04,Dinheiro
546,2734,20,Asa Norte,Barba,25.59,2024-12-30,Cartão
547,1052,23,Taguatinga,Hidratação,65.22,2025-04-10,Dinheiro
548,2645,30,Asa Sul,Corte,46.22,2025-05-12,Dinheiro
549,1889,32,Taguatinga,Sobrancelha,26.84,2025-12-11,Pix
550,322,20,Taguatinga,Barba,29.23,2025-10-21,Dinheiro
551,1868,1,Ceilândia,Sobrancelha,31.03,2025-10-25,Dinheiro
552,2434,35,Asa Norte,Hidratação,83.12,2024-11-24,Dinheiro
553,1277,22,Taguatinga,Corte,40.56,2025-10-28,Dinheiro
554,400,38,Asa Norte,Corte,66.4,2026-04-29,Cartão
555,2455,39,Asa Sul,Barba,40.87,2025-12-12,Pix
556,2829,12,Asa Sul,Corte,43.47,2025-10-14,Cartão
557,1566,5,Asa Sul,Corte,57.49,2025-05-07,Pix
558,2893,28,Asa Norte,Hidratação,119.14,2024-12-14,Cartão
559,892,30,Taguatinga,Sobrancelha,32.61,2025-09-17,Pix
560,2264,17,Asa Sul,Barba,34.77,2024-10-07,Pix
561,1207,18,Asa Sul,Sobrancelha,33.32,2025-08-19,Cartão
562,836,27,Asa Norte,Corte,61.35,2025-08-31,Dinheiro
563,1507,40,Asa Norte,Pigmentação,59.73,2025-06-11,Pix
564,300,38,Asa Norte,Corte,63.94,2024-06-10,Cartão
565,1571,15,Taguatinga,Corte,67.01,2025-06-04,Pix
566,426,16,Ceilândia,Hidratação,91.26,2025-02-07,Cartão
567,1529,19,Taguatinga,Pigmentação,51.35,2024-09-21,Pix
568,423,31,Asa Sul,Barba,43.16,2024-06-03,Cartão
569,2575,17,Ceilândia,Sobrancelha,26.85,2026-04-20,Dinheiro
570,2264,36,Taguatinga,Hidratação,60.24,2026-03-20,Cartão
571,1548,34,Asa Norte,Corte,58.94,2025-07-05,Cartão
572,2227,20,Asa Sul,Sobrancelha,31.03,2025-12-28,Dinheiro
573,1716,1,Taguatinga,Pigmentação,51.6,2025-02-23,Cartão
574,1434,13,Asa Sul,Sobrancelha,20.96,2025-10-11,Dinheiro
575,2984,10,Asa Norte,Hidratação,63.92,2025-03-07,Cartão
576,487,37,Asa Sul,Corte,61.38,2025-12-20,Dinheiro
577,1006,25,Ceilândia,Barba,37.1,2025-08-07,Dinheiro
578,1505,6,Taguatinga,Hidratação,76.91,2025-08-17,Dinheiro
579,972,30,Asa Sul,Corte,63.02,2026-03-27,Pix
580,2713,40,Asa Norte,Corte,56.05,2024-09-15,Cartão
581,1232,27,Asa Sul,Corte,63.53,2025-02-24,Pix
582,2709,37,Taguatinga,Hidratação,70.46,2024-11-25,Dinheiro
583,422,39,Asa Sul,Hidratação,92.92,2024-09-27,Pix
584,355,19,Taguatinga,Sobrancelha,31.93,2025-04-24,Dinheiro
585,2564,9,Taguatinga,Hidratação,95.24,2025-08-27,Dinheiro
586,1616,27,Asa Norte,Pigmentação,77.96,2025-02-22,Dinheiro
587,2731,12,Taguatinga,Pigmentação,67.84,2025-04-18,Cartão
588,226,4,Asa Sul,Barba,38.3,2025-04-06,Pix
589,2777,18,Ceilândia,Pigmentação,53.93,2025-10-26,Dinheiro
590,2681,12,Taguatinga,Barba,40.94,2025-08-22,Cartão
591,238,13,Asa Norte,Sobrancelha,,2024-09-05,Dinheiro
592,156,36,Asa Sul,Hidratação,109.08,2025-03-29,Dinheiro
593,2530,23,Asa Sul,Corte,64.63,2025-11-16,Pix
594,1329,26,Taguatinga,Sobrancelha,25.66,2025-11-01,Pix
595,1989,18,Asa Norte,Sobrancelha,30.37,2024-07-30,Dinheiro
596,2762,13,Asa Sul,Corte,55.41,2025-04-05,Pix
597,1289,10,Asa Sul,Hidratação,98.39,2026-03-24,Cartão
598,2023,21,Asa Sul,Pigmentação,69.81,2025-06-04,Cartão
599,1717,5,Taguatinga,Barba,31.96,2025-12-02,Pix
600,2869,39,Ceilândia,Corte,54.28,2024-12-07,Dinheiro
601,2133,24,Asa Norte,Barba,33.65,2025-12-16,Cartão
602,2609,25,Asa Sul,Barba,43.67,2024-07-07,Pix
603,2525,34,Asa Sul,Barba,42.65,2024-06-29,Dinheiro
604,1339,16,Asa Norte,Pigmentação,79.58,2024-11-05,Pix
605,2221,27,Asa Sul,Corte,65.57,2025-10-27,Cartão
606,780,21,Ceilândia,Corte,44.61,2024-05-17,Cartão
607,2072,20,Asa Sul,Barba,34.42,2024-05-16,Pix
608,1501,3,Ceilândia,Pigmentação,77.76,2024-09-05,Cartão
609,822,32,Taguatinga,Sobrancelha,32.75,2024-10-09,Pix
610,154,24,Asa Norte,Corte,63.06,2026-05-11,Cartão
611,1845,6,Asa Sul,Hidratação,94.87,2024-09-22,Dinheiro
612,2841,40,Asa Sul,Sobrancelha,33.45,2024-08-17,Pix
613,971,18,Ceilândia,Corte,69.55,2024-07-01,Pix
614,2481,24,Asa Sul,Pigmentação,60.04,2025-06-20,Dinheiro
615,1456,24,Ceilândia,Corte,58.09,2024-11-25,Pix
616,1368,24,Asa Sul,Hidratação,104.67,2026-04-29,Pix
617,2725,15,Asa Sul,Barba,44.75,2025-09-04,Cartão
618,1387,11,Taguatinga,Pigmentação,72.22,2025-01-05,Pix
619,1324,2,Asa Norte,Barba,29.52,2026-04-19,Pix
620,470,6,Asa Sul,Barba,25.63,2024-08-18,Dinheiro
621,2304,35,Ceilândia,Barba,32.98,2024-07-24,Pix
622,743,36,Asa Norte,Hidratação,110.2,2026-03-01,Cartão
623,330,6,Asa Norte,Hidratação,99.01,2025-05-20,Pix
624,1549,28,Asa Sul,Barba,42.08,2024-10-24,Dinheiro
625,1459,34,Asa Norte,Sobrancelha,34.98,2025-03-28,Pix
626,533,10,Taguatinga,Barba,36.07,2025-04-09,Pix
627,312,40,Taguatinga,Hidratação,95.08,2026-02-21,Pix
628,1292,1,Ceilândia,Barba,39.61,2025-09-29,Pix
629,2489,31,Asa Sul,Pigmentação,65.96,2026-04-17,Cartão
630,763,9,Ceilândia,Pigmentação,53.79,2024-07-30,Cartão
631,255,13,Ceilândia,Barba,30.62,2024-06-08,Pix
632,2519,14,Ceilândia,Hidratação,105.56,2025-11-06,Cartão
633,1574,3,Taguatinga,Pigmentação,79.88,2024-11-06,Dinheiro
634,682,4,Asa Sul,Corte,69.53,2024-07-24,Cartão
635,909,29,Ceilândia,Pigmentação,87.71,2026-04-29,Pix
636,2746,13,Taguatinga,Pigmentação,71.47,2024-09-07,Cartão
637,2476,23,Asa Sul,Sobrancelha,28.43,2025-03-12,Pix
638,802,26,Asa Norte,Pigmentação,85.8,2024-06-07,Dinheiro
639,2101,7,Asa Sul,Sobrancelha,23.67,2025-02-24,Cartão
640,2430,9,Asa Norte,Barba,32.28,2024-08-16,Cartão
641,460,2,Asa Norte,Hidratação,94.23,2024-11-02,Dinheiro
642,2035,27,Asa Sul,Corte,65.43,2026-02-12,Dinheiro
643,2505,23,Taguatinga,Corte,59.19,2025-07-29,Cartão
644,1423,12,Asa Norte,Hidratação,106.22,2024-11-20,Pix
645,1567,25,Asa Sul,Hidratação,97.56,2025-06-25,Dinheiro
646,1426,1,Taguatinga,Barba,42.24,2024-12-26,Pix
647,1521,26,Asa Sul,Corte,44.78,2024-06-13,Dinheiro
648,2652,2,Taguatinga,Corte,42.88,2025-02-09,Dinheiro
649,955,25,Taguatinga,Barba,25.36,2026-03-12,Pix
650,504,12,Ceilândia,Pigmentação,76.22,2025-05-15,Dinheiro
651,1890,14,Ceilândia,Barba,32.79,2025-10-12,Cartão
652,2734,20,Asa Norte,Pigmentação,72.73,2024-09-21,Dinheiro
653,76,2,Asa Norte,Barba,26.36,2024-05-31,Dinheiro
654,2883,2,Ceilândia,Barba,36.99,2024-11-09,Dinheiro
655,447,15,Asa Sul,Sobrancelha,27.5,2024-05-27,Cartão
656,1123,30,Ceilândia,Sobrancelha,26.92,2024-05-29,Dinheiro
657,295,6,Taguatinga,Pigmentação,59.42,2025-04-30,Dinheiro
658,2759,35,Asa Sul,Hidratação,80.73,2025-08-22,Cartão
659,419,16,Taguatinga,Corte,66.85,2024-07-04,Dinheiro
660,1023,3,Asa Sul,Sobrancelha,29.9,2025-10-10,Dinheiro
661,1343,37,Ceilândia,Barba,31.1,2026-03-31,Cartão
662,142,33,Taguatinga,Sobrancelha,32.3,2025-09-16,Dinheiro
663,425,7,Asa Norte,Pigmentação,,2025-08-31,Pix
664,2785,17,Asa Norte,Corte,51.0,2025-04-06,Cartão
665,2605,12,Asa Norte,Sobrancelha,29.42,2024-10-02,Cartão
666,2772,24,Ceilândia,Pigmentação,65.32,2025-04-12,Cartão
667,2634,17,Taguatinga,Barba,28.93,2024-06-09,Cartão
668,67,39,Ceilândia,Barba,42.47,2024-07-24,Dinheiro
669,2853,3,Taguatinga,Pigmentação,61.55,2025-09-29,Cartão
670,677,12,Ceilândia,Pigmentação,61.61,2024-08-12,Cartão
671,2026,1,Ceilândia,Corte,46.57,2026-02-08,Cartão
672,330,22,Asa Norte,Sobrancelha,28.53,2026-02-28,Dinheiro
673,2050,1,Taguatinga,Sobrancelha,33.17,2025-10-20,Dinheiro
674,680,35,Ceilândia,Barba,40.04,2025-01-04,Pix
675,1093,39,Asa Sul,Hidratação,105.64,2025-04-09,Dinheiro
676,127,21,Asa Sul,Hidratação,94.04,2024-06-19,Pix
677,2771,18,Taguatinga,Hidratação,109.88,2025-07-09,Cartão
678,840,14,Asa Sul,Barba,37.15,2024-06-08,Dinheiro
679,1461,26,Asa Sul,Pigmentação,56.24,2025-08-04,Cartão
680,2357,37,Ceilândia,Hidratação,103.04,2024-09-04,Pix
681,1764,22,Taguatinga,Corte,55.43,2025-08-08,Cartão
682,413,7,Asa Norte,Hidratação,86.75,2025-07-02,Dinheiro
683,2153,19,Taguatinga,Barba,28.3,2025-12-13,Cartão
684,1209,19,Ceilândia,Sobrancelha,33.23,2024-05-28,Cartão
685,2797,10,Ceilândia,Pigmentação,78.42,2025-05-26,Dinheiro
686,723,20,Ceilândia,Barba,29.58,2025-01-17,Dinheiro
687,2775,13,Asa Norte,Corte,61.94,2024-12-27,Cartão
688,2169,19,Taguatinga,Pigmentação,74.25,2025-10-02,Dinheiro
689,2518,27,Ceilândia,Pigmentação,56.63,2024-06-22,Dinheiro
690,538,29,Ceilândia,Barba,44.3,2024-07-11,Pix
691,591,15,Ceilândia,Hidratação,93.54,2024-07-16,Pix
692,1112,31,Ceilândia,Corte,54.88,2025-11-12,Dinheiro
693,2174,29,Ceilândia,Corte,51.22,2025-01-09,Cartão
694,335,22,Taguatinga,Corte,46.89,2026-02-08,Cartão
695,607,34,Asa Sul,Pigmentação,73.62,2025-04-21,Dinheiro
696,703,23,Ceilândia,Sobrancelha,31.02,2025-01-10,Pix
697,1183,16,Taguatinga,Corte,41.32,2024-11-11,Cartão
698,1701,39,Ceilândia,Barba,27.42,2025-07-26,Pix
699,1351,15,Asa Sul,Sobrancelha,25.72,2024-10-08,Pix
700,2731,20,Asa Sul,Sobrancelha,22.88,2026-01-04,Cartão
701,214,6,Taguatinga,Barba,27.59,2025-06-01,Cartão
702,2617,7,Ceilândia,Pigmentação,54.68,2024-05-23,Pix
703,1253,11,Ceilândia,Pigmentação,55.52,2025-06-24,Cartão
704,659,5,Taguatinga,Hidratação,80.39,2026-01-06,Cartão
705,383,26,Asa Norte,Sobrancelha,27.94,2025-02-15,Dinheiro
706,2560,35,Ceilândia,Barba,40.05,2025-10-26,Dinheiro
707,2647,7,Asa Norte,Barba,39.28,2025-05-13,Dinheiro
708,1692,9,Asa Sul,Pigmentação,53.19,2026-04-01,Cartão
709,1961,40,Asa Norte,Pigmentação,74.07,2025-01-23,Dinheiro
710,1771,38,Asa Norte,Sobrancelha,25.74,2026-01-16,Cartão
711,1786,10,Asa Norte,Pigmentação,57.15,2025-09-29,Pix
712,842,5,Taguatinga,Pigmentação,72.86,2025-12-18,Dinheiro
713,901,36,Asa Sul,Barba,26.29,2026-02-05,Cartão
714,1241,29,Taguatinga,Pigmentação,52.0,2026-03-09,Dinheiro
715,2743,22,Ceilândia,Corte,45.34,2026-04-22,Pix
716,625,2,Ceilândia,Corte,59.69,2025-05-04,Cartão
717,1125,30,Asa Norte,Sobrancelha,29.12,2026-05-10,Pix
718,2134,32,Taguatinga,Corte,52.03,2025-12-06,Dinheiro
719,2008,40,Asa Norte,Corte,62.52,2025-10-16,Cartão
720,1411,20,Ceilândia,Barba,28.94,2025-06-17,Pix
721,2013,5,Ceilândia,Corte,59.54,2024-07-03,Pix
722,516,17,Ceilândia,Sobrancelha,26.07,2024-10-26,Cartão
723,573,26,Asa Norte,Hidratação,115.31,2025-02-15,Cartão
724,2166,31,Ceilândia,Pigmentação,85.2,2025-02-24,Dinheiro
725,2029,8,Ceilândia,Barba,43.58,2025-05-27,Pix
726,1491,22,Asa Sul,Pigmentação,75.13,2024-11-29,Cartão
727,554,30,Asa Sul,Sobrancelha,27.29,2025-07-06,Cartão
728,2489,13,Asa Norte,Sobrancelha,24.78,2025-05-23,Cartão
729,161,22,Taguatinga,Corte,49.3,2025-06-01,Cartão
730,1562,40,Taguatinga,Barba,34.72,2025-04-11,Cartão
731,2859,18,Asa Sul,Pigmentação,55.96,2026-03-26,Dinheiro
732,2277,7,Taguatinga,Barba,42.86,2025-05-06,Cartão
733,1103,36,Ceilândia,Corte,54.62,2024-10-26,Cartão
734,2066,22,Asa Norte,Barba,32.19,2024-06-21,Cartão
735,2125,34,Taguatinga,Barba,44.19,2025-12-20,Cartão
736,1445,10,Taguatinga,Barba,35.43,2025-07-27,Cartão
737,771,35,Ceilândia,Hidratação,91.05,2026-01-30,Pix
738,2341,11,Asa Norte,Pigmentação,67.12,2025-12-06,Cartão
739,1197,29,Ceilândia,Barba,34.54,2025-08-29,Dinheiro
740,1713,6,Ceilândia,Barba,41.64,2025-02-01,Pix
741,1520,15,Ceilândia,Hidratação,96.59,2025-04-08,Cartão
742,403,29,Asa Norte,Corte,54.48,2024-12-06,Dinheiro
743,2747,20,Asa Norte,Hidratação,113.78,2025-08-13,Cartão
744,1109,28,Asa Sul,Pigmentação,78.69,2026-05-03,Cartão
745,895,6,Asa Sul,Corte,44.98,2026-01-27,Dinheiro
746,2616,24,Ceilândia,Pigmentação,63.54,2025-07-26,Dinheiro
747,1940,3,Ceilândia,Sobrancelha,26.81,2025-05-15,Dinheiro
748,2091,37,Asa Norte,Hidratação,93.91,2025-12-27,Pix
749,2477,24,Asa Sul,Sobrancelha,23.64,2026-04-13,Cartão
750,2835,16,Ceilândia,Sobrancelha,21.26,2026-03-04,Dinheiro
751,1857,32,Asa Sul,Pigmentação,52.25,2026-01-07,Dinheiro
752,91,20,Ceilândia,Sobrancelha,29.66,2025-08-26,Pix
753,2621,28,Ceilândia,Sobrancelha,33.45,2025-04-13,Dinheiro
754,2630,29,Ceilândia,Hidratação,98.96,2024-08-27,Dinheiro
755,1268,16,Ceilândia,Sobrancelha,23.12,2026-02-13,Pix
756,2946,6,Asa Sul,Hidratação,97.79,2026-03-22,Cartão
757,1912,28,Asa Sul,Corte,62.2,2025-08-17,Dinheiro
758,1493,40,Asa Sul,Barba,27.22,2026-03-10,Pix
759,2203,36,Asa Sul,Pigmentação,85.54,2025-03-19,Dinheiro
760,2802,4,Asa Sul,Corte,60.36,2025-10-30,Pix
761,2983,23,Ceilândia,Sobrancelha,28.35,2025-03-06,Pix
762,357,16,Asa Norte,Hidratação,115.22,2026-04-29,Pix
763,1814,36,Taguatinga,Hidratação,64.54,2026-04-19,Cartão
764,1059,15,Ceilândia,Barba,29.05,2026-03-11,Dinheiro
765,473,20,Taguatinga,Barba,26.59,2025-12-03,Pix
766,1816,30,Taguatinga,Hidratação,71.43,2026-03-23,Dinheiro
767,159,37,Asa Sul,Corte,65.88,2026-04-23,Cartão
768,1287,2,Taguatinga,Barba,35.29,2025-11-08,Dinheiro
769,2014,15,Asa Norte,Sobrancelha,25.23,2025-09-06,Pix
770,2053,15,Ceilândia,Barba,32.0,2025-06-28,Cartão
771,66,23,Ceilândia,Pigmentação,61.13,2025-05-04,Cartão
772,1212,34,Asa Sul,Sobrancelha,21.64,2025-01-16,Pix
773,2414,37,Asa Norte,Barba,40.35,2025-02-22,Cartão
774,1682,11,Taguatinga,Barba,30.66,2025-02-04,Cartão
775,43,21,Asa Norte,Corte,47.25,2025-01-31,Dinheiro
776,703,29,Asa Norte,Sobrancelha,32.3,2026-02-17,Cartão
